"player_id","version","name","full_name","description","image","height_cm","weight_kg","dob","positions","overall_rating","potential","value","wage","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause","specialities","club_id","club_name","club_league_id","club_league_name","club_logo","club_rating","club_position","club_kit_number","club_joined","club_contract_valid_until","country_id","country_name","country_league_id","country_league_name","country_flag","country_rating","country_position","country_kit_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","fk_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","defensive_awareness","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","play_styles"
"75081","2025-06-03","Emmanuel Junior Kakou -"," Emmanuel Junior Kakou","Emmanuel Kakou (Emmanuel Junior Kakou, born 30 June 2005) is an Ivorian footballer who plays as a center back for Belgian club Cercle Brugge KSV. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/075/081/25_120.png","180","70","2005-06-30","CB,RB","62","78","€975K","€6K","Right","3 ","2 ","1 ","","Normal (170-185)","No","€2M","","1750","Cercle Brugge KSV","4","Pro League","https://cdn.sofifa.net/meta/team/2641/30.png","68","LCB","90","2024-01-29","2026","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"279881","2025-06-03","Efe Akman -"," Efe Akman","Efe Akman (born 20 March 2006) is a Turkish footballer who plays as a central defensive midfielder for Turkish club Galatasaray SK. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/279/881/25_120.png","175","69","2006-03-20","CDM,CM","62","82","€1M","€16K","Right","3 ","3 ","1 ","","Normal (170-185)","No","€2.9M","","325","Galatasaray SK","68","Süper Lig","https://cdn.sofifa.net/meta/team/34/30.png","79","RES","83","2023-07-20","2028","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"243785","2025-06-03","Tate Jackson Russell -"," Tate Jackson Russell","Tate Russell (Tate Jackson Russell, born 24 August 1999) is an Australian soccer player who plays as a right back for Australian club Western United. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/243/785/25_120.png","178","75","1999-08-24","RB","62","65","€500K","€2K","Right","3 ","2 ","1 ","","Normal (170-185)","No","€663K","","114023","Western United","351","A-League Men","https://cdn.sofifa.net/meta/team/238265/30.png","62","RB","13","2024-07-01","2026","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"265802","2025-06-03","Felix Paschke -"," Felix Paschke","Felix Paschke (born 16 July 2003) is a German footballer who plays as a center midfield for German club Borussia Dortmund II. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/265/802/25_120.png","180","72","2003-07-16","CM,CAM","62","74","€950K","€3K","Right","3 ","3 ","1 ","","Lean (170-185)","No","€1.6M","","110676","Borussia Dortmund II","2076","3. Liga","https://cdn.sofifa.net/meta/team/3655/30.png","63","SUB","21","2024-07-01","2027","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"272458","2025-06-03","Troncho -"," Ángel Troncho Beltrán","Troncho (born 2 October 2002) is a Spanish footballer who plays as a left midfield for Spanish club SD Eibar. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/272/458/25_120.png","180","75","2002-10-02","LM,RM","62","69","€800K","€5K","Left","4 ","3 ","1 ","","Normal (170-185)","No","€1.4M","","467","SD Eibar","54","La Liga 2","https://cdn.sofifa.net/meta/team/60/30.png","69","SUB","31","2023-07-01","2027","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"238410","2025-06-03","Liam Christopher Coyle -"," Liam Christopher Coyle","Liam Coyle (Liam Christopher Coyle, born 6 December 1999) is a Northern Irish footballer who plays as a central defensive midfielder for British club Accrington Stanley. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/238/410/25_120.png","175","67","1999-12-06","CDM,CM","62","64","€475K","€7K","Right","3 ","2 ","1 ","","Normal (170-185)","No","€867K","","110313","Accrington Stanley","61","League Two","https://cdn.sofifa.net/meta/team/395/30.png","60","RCM","6","2021-07-05","2026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"254282","2025-06-03","Tobias Carlsson -"," Tobias Carlsson","Tobias Carlsson (born 28 July 1995) is a Swedish footballer who plays as a center back for Swedish club IK Sirius. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/254/282/25_120.png","187","75","1995-07-28","CB","62","63","€375K","€3K","Right","3 ","2 ","1 ","","Normal (185+)","No","€497K","","113458","IK Sirius","56","Allsvenskan","https://cdn.sofifa.net/meta/team/2678/30.png","64","SUB","5","2023-08-16","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"259402","2025-06-03","Nikolaj Duus Möller -"," Nikolaj Duus Möller","Nikolaj Möller (Nikolaj Duus Möller, born 20 July 2002) is a Swedish footballer who plays as a striker for Norwegian club Strømsgodset IF, on loan from FC St.Gallen 1879. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/259/402/25_120.png","194","80","2002-07-20","ST","62","71","€900K","€6K","Right","3 ","2 ","1 ","","Lean (185+)","No","","","922","Strømsgodset IF","41","Eliteserien","https://cdn.sofifa.net/meta/team/313/30.png","64","ST","7","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","AttackdWide","","","","","","","","","","","","","","","","","","","",""
"72780","2025-06-03","Felix Christian Meyer -"," Felix Christian Meyer","Felix Meyer (Felix Christian Meyer, born 19 July 2002) is a German footballer who plays as a left back for German club Alemannia Aachen. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/072/780/25_120.png","185","76","2002-07-19","LB,CB","62","68","€600K","€2K","Left","3 ","2 ","1 ","","Normal (185+)","No","€990K","","1826","Alemannia Aachen","2076","3. Liga","https://cdn.sofifa.net/meta/team/3328/30.png","64","SUB","4","2024-07-01","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"76108","2025-06-03","Mohamed Sanogo -"," Mohamed Sanogo","Mohamed Sanogo (born 2 November 2003) is a Malian footballer who plays as a center midfield for Austrian club LASK Linz. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/076/108/25_120.png","182","71","2003-11-02","CM,CDM","62","72","€875K","€10K","Right","3 ","2 ","1 ","","Normal (170-185)","No","€1.5M","","252","LASK Linz","80","Bundesliga","https://cdn.sofifa.net/meta/team/3369/30.png","69","RES","15","2024-12-20","2028","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"255564","2025-06-03","Jan Rafael Shcherbakovski -"," Jan Rafael Shcherbakovski","Jan Shcherbakovski (Jan Rafael Shcherbakovski, born 24 March 2001) is a Belarusian footballer who plays as a central attacking midfielder for German club FC Energie Cottbus. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/255/564/25_120.png","173","70","2001-03-24","CAM,RW,CM","62","67","€600K","€1K","Left","4 ","3 ","1 ","","Normal (170-185)","No","€915K","","162","FC Energie Cottbus","2076","3. Liga","https://cdn.sofifa.net/meta/team/3322/30.png","64","RES","33","2024-07-13","2025","","","","","","","","","","","","","","","","","","","","","","","Build-UpdRoaming","","","","","","","","","","","","","","","","","","","",""
"200781","2025-06-03","Conor Thomas -"," Conor Thomas","Conor Thomas (born 29 October 1993) is a British footballer who plays as a central defensive midfielder for British club Crewe Alexandra. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/200/781/25_120.png","185","72","1993-10-29","CDM,CM","62","62","€325K","€9K","Right","3 ","2 ","1 ","","Lean (185+)","No","€569K","","121","Crewe Alexandra","61","League Two","https://cdn.sofifa.net/meta/team/87/30.png","62","RCM","8","2022-07-01","2026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210509","2025-06-03","Thomas Castella -"," Thomas Castella","Thomas Castella (born 30 June 1993) is a Swiss footballer who plays as a goalkeeper for Swiss club FC Lausanne-Sport. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/210/509/25_120.png","185","76","1993-06-30","GK","62","62","€210K","€5K","Right","2 ","1 ","1 ","","Normal (185+)","No","€315K","","1862","FC Lausanne-Sport","189","Super League","https://cdn.sofifa.net/meta/team/2357/30.png","69","SUB","1","2012-07-01","2028","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"228685","2025-06-03","Elliott Ricardo Wignal List -"," Elliott Ricardo Wignal List","Elliott List (Elliott Ricardo Wignal List, born 12 May 1997) is a British footballer who plays as a striker for British club Stevenage. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/228/685/25_120.png","174","74","1997-05-12","ST,LM,RM","62","62","€425K","€8K","Right","3 ","3 ","1 ","","Normal (170-185)","No","€744K","","361","Stevenage","60","League One","https://cdn.sofifa.net/meta/team/409/30.png","65","SUB","17","2019-08-31","2025","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"261453","2025-06-03","Oliver Love Larraz -"," Oliver Love Larraz","Oliver Larraz (Oliver Love Larraz, born 16 September 2001) is an American soccer player who plays as a central defensive midfielder for American club Colorado Rapids. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/261/453/25_120.png","178","63","2001-09-16","CDM","62","73","€850K","€5K","Right","3 ","2 ","1 ","","Lean (170-185)","No","€1.4M","","694","Colorado Rapids","39","Major League Soccer","https://cdn.sofifa.net/meta/team/179/30.png","67","RDM","8","2021-03-03","2028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"263758","2025-06-03","D'Margio Camron Wright-Phillips -"," D'Margio Camron Wright-Phillips","D'Margio Wright-Phillips (D'Margio Camron Wright-Phillips, born 24 September 2001) is a British footballer who plays as a left winger for Belgian club K Beerschot VA. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/263/758/25_120.png","170","62","2001-09-24","LW,ST,RW","62","71","€900K","€8K","Right","2 ","3 ","1 ","","Lean (170-)","No","€1.5M","","675","K Beerschot VA","4","Pro League","https://cdn.sofifa.net/meta/team/2432/30.png","65","SUB","32","2024-07-18","2025","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"138830","2025-06-03","Dean Scott Lewington -"," Dean Scott Lewington","Dean Lewington (Dean Scott Lewington, born 18 May 1984) is a British footballer who plays as a center back for British club Milton Keynes Dons. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/138/830/25_120.png","183","86","1984-05-18","CB","62","62","€0","€8K","Left","3 ","2 ","1 ","","Stocky (170-185)","No","","","1798","Milton Keynes Dons","61","League Two","https://cdn.sofifa.net/meta/team/341/30.png","63","SUB","3","2002-08-01","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"272974","2025-06-03","Gian Franco Allala Menéndez -"," Gian Franco Allala Menéndez","Gian Franco Allala (Gian Franco Allala Menéndez, born 17 January 1997) is a Uruguayan footballer who plays as a center back for Ecuadorian club LDU Quito. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/272/974/25_120.png","187","85","1997-01-17","CB","62","64","€425K","€13K","Right","3 ","2 ","1 ","","Normal (185+)","No","€967K","","110986","LDU Quito","2018","Serie A","https://cdn.sofifa.net/meta/team/10779/30.png","70","LCB","30","2024-07-15","2027","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"261454","2025-06-03","Maï Traoré -"," Maï Traoré","Maï Traoré (born 24 November 1999) is a Guinean footballer who plays as a striker for British club Notts County. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/261/454/25_120.png","185","74","1999-11-24","ST","62","66","€575K","€12K","Left","2 ","2 ","1 ","","Lean (185+)","No","€1M","","1937","Notts County","61","League Two","https://cdn.sofifa.net/meta/team/98/30.png","63","SUB","7","2025-02-03","2027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"277583","2025-06-03","Santi Miguélez -"," Santiago Miguélez Sánchez","Santi Miguélez (born 5 April 2002) is a Spanish footballer who plays as a striker for Spanish club Real Oviedo. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/277/583/25_120.png","182","76","2002-04-05","ST,CAM,LM","62","71","€900K","€7K","Right","3 ","4 ","1 ","","Lean (170-185)","No","€1.6M","","110827","Real Oviedo","54","La Liga 2","https://cdn.sofifa.net/meta/team/93/30.png","71","RES","28","2023-08-08","2025","","","","","","","","","","","","","","","","","","","","","","","Build-UpdRoaming","","","","","","","","","","","","","","","","","","","",""
"234831","2025-06-03","Nico Rieble -"," Nico Rieble","Nico Rieble (born 22 August 1995) is a German footballer who plays as a left back for German club SV Wehen Wiesbaden. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/234/831/25_120.png","184","83","1995-08-22","LB,LM,CB","62","62","€350K","€7K","Left","4 ","2 ","1 ","","Normal (170-185)","No","€508K","","492","SV Wehen Wiesbaden","2076","3. Liga","https://cdn.sofifa.net/meta/team/3519/30.png","65","RES","27","2021-07-01","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"243279","2025-06-03","Lewis Courtney Gordon -"," Lewis Courtney Gordon","Lewis Gordon (Lewis Courtney Gordon, born 12 February 2001) is a Scottish footballer who plays as a left back for British club Chesterfield. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/243/279/25_120.png","170","64","2001-02-12","LB","62","66","€525K","€11K","Left","2 ","2 ","1 ","","Lean (170-)","No","€958K","","1924","Chesterfield","61","League Two","https://cdn.sofifa.net/meta/team/248/30.png","63","LB","19","2024-07-01","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"246096","2025-06-03","Promise Osazee Omochere -"," Promise Osazee Omochere","Promise Omochere (Promise Osazee Omochere, born 18 October 2000) is an Irish footballer who plays as a striker for British club Bristol Rovers. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/246/096/25_120.png","187","82","2000-10-18","ST,RM,RW","62","69","€800K","€7K","Right","2 ","3 ","1 ","","Stocky (185+)","No","€1.6M","","1962","Bristol Rovers","60","League One","https://cdn.sofifa.net/meta/team/230/30.png","64","SUB","9","2024-07-19","2027","","","","","","","","","","","","","","","","","","","","","","","AttackdWide","","","","","","","","","","","","","","","","","","","",""
